"stateID","state","Indicator","Type","Estimate","X95..LCL","X95..UCL"
4,"Al-Gazeera","Health & Nutrition Messages : Preferred radio station : Darfur Radio","Proportion",0,0,0
4,"Al-Gazeera","Health & Nutrition Messages : Preferred medium : Social media","Proportion",0.0473,0.0127,0.082
4,"Al-Gazeera","Health & Nutrition Messages : Preferred medium : Mobile phone SMS","Proportion",0.0987,0.0314,0.166
4,"Al-Gazeera","Health & Nutrition Messages : Preferred medium : Internet","Proportion",0.0544,0.0135,0.0953
4,"Al-Gazeera","Health & Nutrition Messages : Preferred medium : Outreach workers","Proportion",0.3128,0.1942,0.4314
4,"Al-Gazeera","Health & Nutrition Messages : Preferred medium : Posters","Proportion",0.0171,1e-04,0.0367
4,"Al-Gazeera","Health & Nutrition Messages : Preferred medium : Radio","Proportion",0.1102,0.0476,0.1727
4,"Al-Gazeera","Health & Nutrition Messages : Preferred medium : TV","Proportion",0.3261,0.2153,0.4369
4,"Al-Gazeera","Health & Nutrition Messages : Preferred programs : News","Proportion",0.0694,0.0265,0.1124
4,"Al-Gazeera","Health & Nutrition Messages : Preferred programs : Serials","Proportion",0.0461,0.011,0.0812
4,"Al-Gazeera","Health & Nutrition Messages : Preferred programs : Talk shows","Proportion",0.2345,0.1611,0.3079
4,"Al-Gazeera","Health & Nutrition Messages : Preferred programs : Children's programs","Proportion",0.0541,0.0238,0.0844
4,"Al-Gazeera","Health & Nutrition Messages : Preferred programs : Documentaries","Proportion",0.0132,1e-04,0.0334
4,"Al-Gazeera","Health & Nutrition Messages : Preferred time to receive health messages : Morning","Proportion",0.1194,0.0659,0.173
4,"Al-Gazeera","Health & Nutrition Messages : Preferred time to receive health messages : Afternoon","Proportion",0.137,0.0779,0.1961
4,"Al-Gazeera","Health & Nutrition Messages : Preferred time to receive health messages : Evening","Proportion",0.1667,0.0998,0.2336
4,"Al-Gazeera","Health & Nutrition Messages : Preferred time to receive health messages : Night","Proportion",0.0627,0.0213,0.1041
4,"Al-Gazeera","Carer : Mean MUAC (mm)","Mean",281.8059,271.2409,292.3708
4,"Al-Gazeera","Carer : MUAC < 210 mm (GAM)","Proportion",0.0955,0.0181,0.1728
4,"Al-Gazeera","Carer : MUAC between 185 mm and 210 mm (MAM)","Proportion",0.0617,1e-04,0.1433
4,"Al-Gazeera","Carer : MUAC < 185 mm (SAM)","Proportion",0.0334,0.0028,0.0641
4,"Al-Gazeera","Carer : Mid-upper arm circumference < 230 mm (as in S3M-I)","Proportion",0.1453,0.0736,0.217
4,"Al-Gazeera","Household : Time to health facility in hours (mean)","Mean",0.6882,0.4041,0.9722
4,"Al-Gazeera","Household : Time to health facility < 30 minutes","Proportion",0.6547,0.4667,0.8426
4,"Al-Gazeera","Household : Time to health facility < 1 hour","Proportion",0.8324,0.6982,0.9666
4,"Al-Gazeera","Carer : CHW present at health facility within area","Proportion",0.2897,0.1449,0.4346
4,"Al-Gazeera","Carer : Medical assistant present at health facility within area","Proportion",0.0609,1e-04,0.1466
4,"Al-Gazeera","Carer : Village midwife present at health facility within area","Proportion",0.2555,0.1008,0.4102
4,"Al-Gazeera","Carer : Any health worker present at health facility within area","Proportion",0.4691,0.2954,0.6428
4,"Al-Gazeera","Household : Salt iodization : Substandard or no iodization","Proportion",0.9935,0.9815,0.9999
4,"Al-Gazeera","Household : Salt iodization : Any iodization","Proportion",0.0303,0.004,0.0566
4,"Al-Gazeera","Household : Salt iodization : Adequate (> 15 ppm)","Proportion",0.0068,1e-04,0.0195
4,"Al-Gazeera","Carer : Marital status : Married","Proportion",0.9799,0.9622,0.9976
4,"Al-Gazeera","Carer : Marital status : Single (never married)","Proportion",5e-04,1e-04,0.0048
4,"Al-Gazeera","Carer : Marital status : Divorced","Proportion",0.0089,1e-04,0.0223
4,"Al-Gazeera","Carer : Marital status : Widowed","Proportion",0.0076,1e-04,0.0173
4,"Al-Gazeera","Carer (aged 20 - 24) : Married at or before 15 years of age","Proportion",0.1998,0.1367,0.2628
4,"Al-Gazeera","Carer (aged 20 - 24) : Married at or before 18 years of age","Proportion",0.5278,0.4391,0.6166
4,"Al-Gazeera","Carer (aged 20 - 24) : Carers first giving birth between 15 and 19 years of age","Proportion",0.6896,0.5549,0.8242
4,"Al-Gazeera","Carer : Age at first parity","Mean",19.928,19.2035,20.6526
4,"Al-Gazeera","Carer : Carer is circumcised (FGM) : All ages","Proportion",0.8427,0.7188,0.9666
4,"Al-Gazeera","Carer : Carer is circumcised (FGM) : 15 - 49 years (MICS compatible)","Proportion",0.8427,0.7178,0.9677
4,"Al-Gazeera","Carer : Carer is circumcised (FGM) : 15 - 19 years of age","Proportion",0.7912,0.4634,0.9999
4,"Al-Gazeera","Carer : Carer is circumcised (FGM) : 20 - 24 years of age","Proportion",0.8225,0.6558,0.9892
4,"Al-Gazeera","Carer : Carer is circumcised (FGM) : 25 - 29 years of age","Proportion",0.8449,0.6947,0.9952
4,"Al-Gazeera","Carer : Carer is circumcised (FGM) : 30 - 34 years of age","Proportion",0.8682,0.7249,0.9999
4,"Al-Gazeera","Carer : Carer is circumcised (FGM) : 35 - 39 years of age","Proportion",0.8566,0.7193,0.9938
4,"Al-Gazeera","Carer : Carer is circumcised (FGM) : 40 - 44 years of age","Proportion",0.8582,0.6369,0.9999
4,"Al-Gazeera","Carer : Carer is circumcised (FGM) : 45 - 49 years of age","Proportion",0.7681,0.4316,0.9999
4,"Al-Gazeera","Carer : Carer is circumcised (FGM) : 50 years or older","Proportion",0.7573,0.1515,0.9999
4,"Al-Gazeera","Danger Signs : Number of danger signs identified by carer (max = 5)","Mean",1.6061,1.4747,1.7375
4,"Al-Gazeera","Danger Signs : Carer identified not feeding as danger sign","Proportion",0.0582,0.0204,0.096
4,"Al-Gazeera","Danger Signs : Carer identified convulsions as a danger sign","Proportion",0.0384,1e-04,0.077
4,"Al-Gazeera","Danger Signs : Carer identified vomiting as a danger sign","Proportion",0.3455,0.256,0.4349
4,"Al-Gazeera","Danger Signs : Carer identified bloody diarrhoea as a danger sign","Proportion",0.2573,0.1731,0.3415
4,"Al-Gazeera","Danger Signs : Carer identified fever as a danger sign","Proportion",0.8451,0.7906,0.8996
4,"Al-Gazeera","Danger Signs : Carer identified loss of consciousness as a danger sign","Proportion",0.0264,0.0036,0.0491
4,"Al-Gazeera","Danger Signs : Carer identified becoming progressively sicker as a danger sign","Proportion",0.1195,0.0515,0.1875
4,"Al-Gazeera","Danger Signs : Carer identified rapid / difficulty breathing as a danger sign","Proportion",0.3228,0.2489,0.3967
4,"Al-Gazeera","Carer : Diet : Consumes grains, white roots and tubers, and plantains","Proportion",0.9602,0.9104,0.9999
4,"Al-Gazeera","Carer : Diet : Consumes green leafy vegetables","Proportion",0.2668,0.1952,0.3385
4,"Al-Gazeera","Carer : Diet : Consumes vitamin A-rich fruits and vegetables","Proportion",0.0797,0.0356,0.1238
4,"Al-Gazeera","Carer : Diet : Consumes other fruits and vegetables","Proportion",0.0928,0.0464,0.1393
4,"Al-Gazeera","Carer : Diet : Consumes organ meat","Proportion",0.0293,0.0053,0.0533
4,"Al-Gazeera","Carer : Diet : Consumes meat, poultry and fish","Proportion",0.6643,0.5855,0.743
4,"Al-Gazeera","Carer : Diet : Consumes eggs","Proportion",0.0354,0.0038,0.0671
4,"Al-Gazeera","Carer : Diet : Consumes legumes and pulses","Proportion",0.4214,0.3245,0.5182
4,"Al-Gazeera","Carer : Diet : Consumes nuts and seeds","Proportion",0.0433,1e-04,0.0944
4,"Al-Gazeera","Carer : Diet : Consumes dairy","Proportion",0.6233,0.5003,0.7464
4,"Al-Gazeera","Carer : Diet : Women's Dietary Diversity Score","Mean",3.2089,2.9703,3.4476
4,"Al-Gazeera","Carer : Diet : Minimum Dietary Diversity - Women","Proportion",0.1009,0.0485,0.1534
4,"Al-Gazeera","Carer : Diet : Protein-rich animal sources","Proportion",0.8728,0.8102,0.9355
4,"Al-Gazeera","Carer : Diet : Protein-rich plant sources","Proportion",0.4559,0.3634,0.5485
4,"Al-Gazeera","Carer : Diet : Protein-rich (any source)","Proportion",0.9495,0.9056,0.9933
4,"Al-Gazeera","Carer : Diet : Consumes plant sources of vitamin A","Proportion",0.322,0.2504,0.3935
4,"Al-Gazeera","Carer : Diet : Consumes animal sources of vitamin A","Proportion",0.6382,0.5192,0.7572
4,"Al-Gazeera","Carer : Diet : Consumes any source of vitamin A","Proportion",0.7386,0.6342,0.843
4,"Al-Gazeera","Carer : Diet : Consumes iron-rich foods","Proportion",0.7777,0.7027,0.8526
4,"Al-Gazeera","Carer : Diet : Consumes calcium-rich foods","Proportion",0.6226,0.502,0.7432
4,"Al-Gazeera","Carer : Diet : Consumes zinc-rich foods","Proportion",0.8596,0.7948,0.9244
4,"Al-Gazeera","Carer : Diet : Consumes vitamin B1-rich foods","Proportion",0.9499,0.9072,0.9925
4,"Al-Gazeera","Carer : Diet : Consumes vitamin B2-rich foods","Proportion",0.9667,0.9272,0.9999
4,"Al-Gazeera","Carer : Diet : Consumes vitamin B3-rich foods","Proportion",0.861,0.797,0.925
4,"Al-Gazeera","Carer : Diet : Consumes vitamin B6-rich foods","Proportion",0.9314,0.8796,0.9832
4,"Al-Gazeera","Carer : Diet : Consumes vitamin B12-rich foods","Proportion",0.8794,0.8163,0.9426
4,"Al-Gazeera","Carer : Diet : Consumed vitamin B1 / B2 / B3 / B6 / B12-rich foods","Proportion",0.784,0.7056,0.8623
4,"Al-Gazeera","Child : Child has a birth certificate / birth has been registered","Proportion",0.748,0.6481,0.8479
4,"Al-Gazeera","Child : Slept under ITN on previous night","Proportion",0.2025,0.1202,0.2849
4,"Al-Gazeera","Child : Mean MUAC (mm)","Mean",142.5643,140.848,144.2806
4,"Al-Gazeera","Child : MUAC < 125 mm (GAM)","Proportion",0.0646,0.024,0.1052
4,"Al-Gazeera","Child : MUAC between 115 mm and 125 mm (MAM)","Proportion",0.0548,0.013,0.0967
4,"Al-Gazeera","Child : MUAC < 115 mm (SAM)","Proportion",0.0086,1e-04,0.0179
4,"Al-Gazeera","Child : Mean HAZ","Mean",-1.4557,-1.6514,-1.26
4,"Al-Gazeera","Child : HAZ < -2","Proportion",0.3504,0.2956,0.4052
4,"Al-Gazeera","Child : HAZ between -3 and -2","Proportion",0.2251,0.1553,0.2949
4,"Al-Gazeera","Child : HAZ < - 3","Proportion",0.1242,0.0766,0.1719
4,"Al-Gazeera","Child : Mean WAZ","Mean",-1.2683,-1.4213,-1.1153
4,"Al-Gazeera","Child : WAZ < -2","Proportion",0.2368,0.1657,0.3079
4,"Al-Gazeera","Child : WAZ between -3 and -2","Proportion",0.1864,0.1088,0.264
4,"Al-Gazeera","Child : WAZ < - 3","Proportion",0.0488,0.0163,0.0812
4,"Al-Gazeera","Child : Mean WHZ","Mean",-0.6076,-0.7723,-0.4428
4,"Al-Gazeera","Child : WHZ < -2","Proportion",0.1044,0.0618,0.147
4,"Al-Gazeera","Child : WHZ between -3 and -2","Proportion",0.089,0.0446,0.1335
4,"Al-Gazeera","Child : WHZ < -3","Proportion",0.0145,0.001,0.028
4,"Al-Gazeera","Child : Oedema","Proportion",9e-04,1e-04,0.0059
4,"Al-Gazeera","Child : Overweight (WHZ > 2)","Proportion",0.0235,0.0054,0.0417
4,"Al-Gazeera","Child : Obese (WHZ > 3)","Proportion",0.0076,1e-04,0.0182
4,"Al-Gazeera","Child : Period prevalence of diarrhoea","Proportion",0.3453,0.2802,0.4103
4,"Al-Gazeera","Child : Period prevalence of ARI","Proportion",0.1749,0.127,0.2228
4,"Al-Gazeera","Child : Period prevalence of fever","Proportion",0.1603,0.1154,0.2052
4,"Al-Gazeera","Child : Visited health facility for diarrhoea","Proportion",0.6589,0.5663,0.7516
4,"Al-Gazeera","Child : Visited health facility for ARI","Proportion",0.7198,0.6014,0.8382
4,"Al-Gazeera","Child : Provided treatment for ARI","Proportion",0.7602,0.6598,0.8605
4,"Al-Gazeera","Child : Provided treatment for diarrhoea: ORS only","Proportion",0.1084,0.0386,0.1782
4,"Al-Gazeera","Child : Provided treatment for diarrhoea: ORS with zinc","Proportion",0.4431,0.3485,0.5378
4,"Al-Gazeera","Child : Provided treatment for diarrhoea: Any ORS","Proportion",0.4846,0.3876,0.5816
4,"Al-Gazeera","Child : Provided treatment for diarrhoea: Zinc only","Proportion",0,0,0
4,"Al-Gazeera","Child : Provided treatment for diarrhoea: Don't know","Proportion",0.0218,1e-04,0.062
4,"Al-Gazeera","Child : Circumcised (FGM) : All ages","Proportion",0.2749,0.2004,0.3495
4,"Al-Gazeera","Child : Circumcised (FGM) : 14 years of age","LOESS",0.6158,0.3819,0.8496
4,"Al-Gazeera","Child : Circumcised (FGM) : below 8 years of age","Proportion",0.1463,0.085,0.2075
4,"Al-Gazeera","Education : Access to preschool education","Proportion",0.7256,0.585,0.8663
4,"Al-Gazeera","Education : Access to basic education","Proportion",0.9077,0.8432,0.9723
4,"Al-Gazeera","Education : Access to education (preschool or basic)","Proportion",0.8572,0.7756,0.9389
4,"Al-Gazeera","Education : Reason for not attending school : Mixed education","Proportion",7e-04,1e-04,0.0102
4,"Al-Gazeera","Education : Reason for not attending school : No schools","Proportion",0.0895,1e-04,0.2294
4,"Al-Gazeera","Education : Reason for not attending school : No toilets or water in school","Proportion",7e-04,1e-04,0.0082
4,"Al-Gazeera","Education : Reason for not attending school : Illness or disability","Proportion",0.0491,1e-04,0.1141
4,"Al-Gazeera","Education : Reason for not attending school : School is too far from home","Proportion",0.2387,1e-04,0.4849
4,"Al-Gazeera","Education : Reason for not attending school : Child is working","Proportion",0.0061,1e-04,0.0354
4,"Al-Gazeera","Education : Reason for not attending school : Early marriage","Proportion",0.001,1e-04,0.0085
4,"Al-Gazeera","Education : Reason for not attending school : School fees","Proportion",0.1546,0.0247,0.2845
4,"Al-Gazeera","Education : Reason for not attending school : Displacement","Proportion",0.0193,1e-04,0.0632
4,"Al-Gazeera","Education : Reason for not attending school : Other","Proportion",0.418,0.1941,0.642
4,"Al-Gazeera","Education : Ever attended school","Proportion",0.8043,0.7045,0.9042
4,"Al-Gazeera","Health & Nutrition Programming : MUAC screening in past month","Proportion",0.0119,1e-04,0.0249
4,"Al-Gazeera","Health & Nutrition Programming : MUAC screening in past three months","Proportion",0.0364,0.0097,0.0631
4,"Al-Gazeera","Health & Nutrition Programming : GM / GMP coverage","Proportion",0.0799,0.0426,0.1173
4,"Al-Gazeera","Health & Nutrition Programming : IYCF counselling / messaging coverage","Proportion",0.337,0.1839,0.49
4,"Al-Gazeera","Child : Child has health insurance","Proportion",0.1318,0.0709,0.1927
4,"Al-Gazeera","IYCF : Exclusive breastfeeding","Proportion",0.5958,0.4279,0.7638
4,"Al-Gazeera","IYCF : Age-appropriate continuing breastfeeding","Proportion",0.7073,0.6257,0.7889
4,"Al-Gazeera","IYCF : Age-appropriate dietary diversity","Proportion",0.2825,0.1953,0.3697
4,"Al-Gazeera","IYCF : Age-appropriate meal frequency","Proportion",0.6232,0.5162,0.7301
4,"Al-Gazeera","IYCF : Infant and child feeding index (ICFI)","Mean",3.828,3.5163,4.1397
4,"Al-Gazeera","IYCF : Good IYCF (children aged 6 months or older)","Proportion",0.1449,0.0796,0.2102
4,"Al-Gazeera","IYCF : Good IYCF (children aged between 0 and 24 months)","Proportion",0.2428,0.1778,0.3078
4,"Al-Gazeera","IYCF : Diet : Protein-rich animal sources","Proportion",0.283,0.0142,0.5519
4,"Al-Gazeera","IYCF : Diet : Protein-rich plant sources","Proportion",0.0556,1e-04,0.2337
4,"Al-Gazeera","IYCF : Diet : Protein-rich (any source)","Proportion",0.3239,0.0296,0.6182
4,"Al-Gazeera","IYCF : Diet : Consumes plant sources of vitamin A","Proportion",0.0297,1e-04,0.1488
4,"Al-Gazeera","IYCF : Diet : Consumes animal sources of vitamin A","Proportion",0.2021,1e-04,0.4459
4,"Al-Gazeera","IYCF : Diet : Consumes any source of vitamin A","Proportion",0.2173,1e-04,0.4678
4,"Al-Gazeera","IYCF : Diet : Consumes iron-rich foods","Proportion",0.1321,1e-04,0.3343
4,"Al-Gazeera","IYCF : Diet : Consumes calcium-rich foods","Proportion",0.1983,1e-04,0.4423
4,"Al-Gazeera","IYCF : Diet : Consumes zinc-rich foods","Proportion",0.1685,1e-04,0.4036
4,"Al-Gazeera","IYCF : Diet : Consumes vitamin B1-rich foods","Proportion",0.3268,0.0433,0.6104
4,"Al-Gazeera","IYCF : Diet : Consumes vitamin B2-rich foods","Proportion",0.3359,0.0577,0.6141
4,"Al-Gazeera","IYCF : Diet : Consumes vitamin B3-rich foods","Proportion",0.1696,1e-04,0.4104
4,"Al-Gazeera","IYCF : Diet : Consumes vitamin B6-rich foods","Proportion",0.1869,1e-04,0.4217
4,"Al-Gazeera","IYCF : Diet : Consumes vitamin B12-rich foods","Proportion",0.2859,0.0058,0.566
4,"Al-Gazeera","IYCF : Diet : Consumed vitamin B1 / B2 / B3 / B6 / B12-rich foods","Proportion",0.1153,1e-04,0.3081
4,"Al-Gazeera","IYCF : Introduction of solid, semi-solid or soft foods for children 6-8 months","Proportion",0.7847,0.6078,0.9616
4,"Al-Gazeera","IYCF : ICFI (children aged 6-8 months)","Mean",4.5873,3.8718,5.3028
4,"Al-Gazeera","IYCF : Good IYCF (children aged 6-8 months)","Proportion",0.4393,0.2353,0.6433
4,"Al-Gazeera","EPI : Vaccine card available / seen for children below 24 months","Proportion",0.6552,0.5471,0.7632
4,"Al-Gazeera","EPI : BCG coverage for children below 12 months","Proportion",0.8494,0.767,0.9318
4,"Al-Gazeera","EPI : First dose pentavalent vaccine coverage for children below 12 months","Proportion",0.8345,0.7499,0.9191
4,"Al-Gazeera","EPI : Third dose pentavelent vaccine coverage for children below 12 months","Proportion",0.633,0.517,0.749
4,"Al-Gazeera","EPI : First dose OPV coverage for children below 12 months","Proportion",0.8068,0.7184,0.8952
4,"Al-Gazeera","EPI : Third dose OPV coverage for children below 12 months","Proportion",0.6288,0.5214,0.7363
4,"Al-Gazeera","EPI : First dose measles vaccine for children below 12 months","Proportion",0.2926,0.1976,0.3876
4,"Al-Gazeera","EPI : Second dose measles vaccine for children below 12 months","Proportion",0.0829,0.016,0.1498
4,"Al-Gazeera","EPI : Full EPI coverage for children below 12 months","Proportion",0.2729,0.1779,0.3679
4,"Al-Gazeera","Child : Vitamin A supplementation coverage","Proportion",0.1285,0.0515,0.2054
4,"Al-Gazeera","Carer : Haemoglobin (g/dl)","Mean",12.5897,12.131,13.0485
4,"Al-Gazeera","Carer : Any anaemia","Proportion",0.1116,0.015,0.2081
4,"Al-Gazeera","Carer : Mild anaemia","Proportion",0.0753,1e-04,0.157
4,"Al-Gazeera","Carer : Moderate anaemia","Proportion",0.0342,1e-04,0.0919
4,"Al-Gazeera","Carer : Severe anaemia","Proportion",0,0,0
4,"Al-Gazeera","Child : Haemoglobin (g/dl)","Mean",11.0707,10.4926,11.6488
4,"Al-Gazeera","Child : Any anaemia","Proportion",0.4608,0.2731,0.6485
4,"Al-Gazeera","Child : Mild anaemia","Proportion",0.2476,0.1235,0.3717
4,"Al-Gazeera","Child : Moderate anaemia","Proportion",0.2048,0.0621,0.3474
4,"Al-Gazeera","Child : Severe anaemia","Proportion",0.0014,1e-04,0.015
4,"Al-Gazeera","Household : CSI = 0","Proportion",0.9034,0.8494,0.9573
4,"Al-Gazeera","Household : Low CSI","Proportion",0.0178,1e-04,0.0386
4,"Al-Gazeera","Household : Moderate CSI","Proportion",0.0153,1e-04,0.0311
4,"Al-Gazeera","Household : High CSI","Proportion",0.0603,0.0184,0.1021
4,"Al-Gazeera","PLW carers / other PLW : MUAC","Mean",279.2985,268.748,289.8489
